Num of Anchor; Time [ms]; Data Anchor; dbm
1780; 32312455.0;0.45;-59.97
1780; 32313585.0;0.46;-61.02
1780; 32314715.0;0.46;-60.16
1780; 32315845.0;0.48;-60.74
1780; 32316975.0;0.48;-59.03
1780; 32318105.0;0.46;-60.92
1780; 32319235.0;0.45;-61.28
1780; 32320365.0;0.48;-59.49
1780; 32321495.0;0.43;-60.58
1780; 32322625.0;0.47;-59.76
1780; 32323755.0;0.47;-60.52
1780; 32324885.0;0.46;-61.35
1780; 32326015.0;0.48;-61.27
1780; 32327146.0;0.46;-59.85
1780; 32328276.0;0.45;-60.97
1780; 32329406.0;0.46;-59.98
1780; 32330536.0;0.44;-60.47
1780; 32331666.0;0.44;-61.43
1780; 32332796.0;0.5;-60.27
1780; 32333926.0;0.43;-59.59
1780; 32335056.0;0.5;-61.54
1780; 32336186.0;0.46;-60.8
1780; 32337316.0;0.44;-61.0
1780; 32338447.0;0.46;-61.52
1780; 32339577.0;0.46;-60.82
1780; 32340707.0;0.46;-59.91
1780; 32341837.0;0.45;-60.42
1780; 32342967.0;0.47;-59.87
1780; 32344097.0;0.46;-60.84
1780; 32345227.0;0.46;-59.08
1780; 32346357.0;0.45;-61.04
1780; 32347487.0;0.46;-59.51
1780; 32348617.0;0.48;-59.2
1780; 32349747.0;0.45;-60.42
1780; 32350877.0;0.47;-61.01
1780; 32352007.0;0.48;-61.31
1780; 32353137.0;0.47;-59.96
1780; 32354267.0;0.49;-60.64
1780; 32355397.0;0.5;-61.09
1780; 32356527.0;0.48;-60.51
1780; 32357657.0;0.46;-61.73
1780; 32358788.0;0.5;-61.63
1780; 32359918.0;0.49;-61.35
1780; 32361048.0;0.48;-60.81
1780; 32362178.0;0.45;-60.53
1780; 32363308.0;0.46;-60.93
1780; 32364438.0;0.46;-61.12
1780; 32365568.0;0.48;-60.67
1780; 32366698.0;0.43;-61.43
1780; 32367828.0;0.42;-59.47
1780; 32368958.0;0.46;-59.68
1780; 32370088.0;0.5;-61.56
1780; 32371218.0;0.46;-61.29
1780; 32372348.0;0.49;-61.15
1780; 32373478.0;0.47;-61.5
1780; 32374608.0;0.45;-59.96
1780; 32375738.0;0.44;-61.44
1780; 32376868.0;0.48;-60.6
1780; 32377998.0;0.47;-61.41
1780; 32379128.0;0.44;-60.37
1780; 32380258.0;0.44;-59.88
1780; 32381388.0;0.46;-61.16
1780; 32382518.0;0.46;-61.64
1780; 32383648.0;0.46;-60.67
1780; 32384778.0;0.47;-59.15
1780; 32385908.0;0.49;-61.38
1780; 32387038.0;0.48;-59.11
1780; 32388168.0;0.47;-59.87
1780; 32389298.0;0.49;-61.41
1780; 32390428.0;0.49;-59.78
1780; 32391558.0;0.45;-60.69
1780; 32392689.0;0.44;-59.79
1780; 32393819.0;0.49;-59.25
1780; 32394949.0;0.43;-59.98
1780; 32396079.0;0.44;-60.61
1780; 32397209.0;0.47;-61.27
1780; 32398339.0;0.47;-60.21
1780; 32399469.0;0.48;-60.29
1780; 32400599.0;0.46;-61.39
1780; 32401729.0;0.45;-61.69
1780; 32402859.0;0.48;-61.56
1780; 32403989.0;0.48;-60.99
1780; 32405119.0;0.44;-61.36
1780; 32406249.0;0.43;-60.29
1780; 32407379.0;0.5;-60.57
1780; 32408509.0;0.49;-61.39
1780; 32409639.0;0.46;-59.66
1780; 32410769.0;0.46;-59.04
1780; 32411899.0;0.49;-61.59
1780; 32413029.0;0.45;-60.38
1780; 32414159.0;0.47;-59.61
1780; 32415289.0;0.44;-60.97
1780; 32416419.0;0.46;-61.08
1780; 32417549.0;0.49;-61.84
1780; 32418679.0;0.43;-59.8
1780; 32419809.0;0.47;-60.04
1780; 32420939.0;0.45;-60.61
1780; 32422069.0;0.46;-60.57
1780; 32423199.0;0.49;-60.46
1780; 32424329.0;0.45;-60.66
1780; 32425459.0;0.46;-60.24
1780; 32426589.0;0.46;-60.08
1780; 32427719.0;0.45;-60.06
1780; 32428849.0;0.46;-60.91
1780; 32429979.0;0.49;-61.31
1780; 32431109.0;0.46;-61.06
1780; 32432239.0;0.45;-61.3
1780; 32433369.0;0.49;-61.31
1780; 32434499.0;0.46;-61.35
1780; 32435629.0;0.48;-61.17
1780; 32436759.0;0.45;-61.12
1780; 32437889.0;0.46;-60.87
1780; 32439019.0;0.5;-60.27
1780; 32440149.0;0.47;-61.43
1780; 32441279.0;0.46;-60.47
1780; 32442409.0;0.46;-59.93
1780; 32443539.0;0.47;-61.27
1780; 32444669.0;0.46;-60.28
1780; 32445799.0;0.44;-61.57
1780; 32446929.0;0.48;-61.3
1780; 32448059.0;0.47;-60.66
1780; 32449189.0;0.49;-59.95
1780; 32450319.0;0.49;-59.92
1780; 32451449.0;0.48;-61.27
1780; 32452579.0;0.45;-60.48
1780; 32453709.0;0.46;-60.44
1780; 32454839.0;0.47;-60.71
1780; 32455969.0;0.47;-61.66
1780; 32457099.0;0.43;-61.6
1780; 32458229.0;0.44;-59.24
1780; 32459359.0;0.43;-59.94
1780; 32460489.0;0.48;-60.93
1780; 32461619.0;0.44;-59.85
1780; 32462749.0;0.45;-60.11
1780; 32463879.0;0.45;-60.61
1780; 32465009.0;0.48;-59.63
1780; 32466139.0;0.45;-60.06
1780; 32467269.0;0.44;-61.23
1780; 32468399.0;0.47;-60.7
1780; 32469529.0;0.47;-60.42
1780; 32470659.0;0.48;-61.45
1780; 32471789.0;0.46;-61.52
1780; 32472919.0;0.48;-61.4
1780; 32474049.0;0.46;-61.53
1780; 32475179.0;0.46;-61.16
1780; 32476309.0;0.46;-61.63
1780; 32477439.0;0.46;-59.74
1780; 32478569.0;0.47;-59.87
1780; 32479699.0;0.47;-60.54
1780; 32480829.0;0.46;-61.61
1780; 32481959.0;0.46;-59.1
1780; 32483089.0;0.5;-60.82
1780; 32484219.0;0.5;-61.13
1780; 32485349.0;0.46;-61.87
1780; 32486479.0;0.47;-60.8
1780; 32487609.0;0.5;-60.13
1780; 32488739.0;0.47;-59.9
1780; 32489869.0;0.46;-60.1
1780; 32490999.0;0.49;-61.65
1780; 32492129.0;0.48;-61.07
1780; 32493259.0;0.48;-60.97
1780; 32494389.0;0.49;-59.97
1780; 32495519.0;0.46;-61.06
1780; 32496649.0;0.45;-61.49
1780; 32497779.0;0.48;-61.01
1780; 32498909.0;0.47;-61.25
1780; 32500039.0;0.43;-60.13
1780; 32501169.0;0.45;-61.71
1780; 32502299.0;0.49;-59.68
1780; 32503429.0;0.45;-61.1
1780; 32504559.0;0.49;-59.64
1780; 32505689.0;0.47;-59.82
1780; 32506819.0;0.45;-60.64
1780; 32507949.0;0.44;-59.4
1780; 32509079.0;0.47;-61.18
1780; 32510209.0;0.48;-60.48
1780; 32511339.0;0.49;-60.97
1780; 32512469.0;0.46;-60.22
1780; 32513599.0;0.5;-60.62
1780; 32514729.0;0.47;-60.98
1780; 32515859.0;0.45;-59.8
1780; 32516989.0;0.47;-59.82
1780; 32518119.0;0.46;-60.63
1780; 32519250.0;0.46;-60.74
1780; 32520380.0;0.47;-60.93
1780; 32521510.0;0.47;-61.06
1780; 32522640.0;0.5;-60.75
1780; 32523770.0;0.47;-60.6
1780; 32524900.0;0.48;-61.84
1780; 32526030.0;0.46;-59.96
1780; 32527160.0;0.47;-61.8
1780; 32528290.0;0.42;-61.55
1780; 32529420.0;0.47;-60.62
1780; 32530550.0;0.45;-61.41
1780; 32531680.0;0.48;-59.86
1780; 32532810.0;0.46;-61.14
1780; 32533940.0;0.46;-61.36
1780; 32535070.0;0.46;-60.02
1780; 32536200.0;0.46;-59.31
1780; 32537330.0;0.46;-60.12
1780; 32538460.0;0.46;-60.23
1780; 32539590.0;0.48;-61.18
1780; 32540720.0;0.47;-59.97
1780; 32541850.0;0.48;-59.82
1780; 32542980.0;0.47;-60.7
1780; 32544110.0;0.46;-60.77
1780; 32545240.0;0.47;-61.12
1780; 32546370.0;0.44;-59.78
1780; 32547500.0;0.48;-61.72
1780; 32548630.0;0.43;-59.18
1780; 32549760.0;0.47;-59.72
1780; 32550890.0;0.46;-60.88
1780; 32552020.0;0.49;-60.39
1780; 32553151.0;0.47;-60.9
1780; 32554281.0;0.48;-61.42
1780; 32555411.0;0.45;-61.57
1780; 32556541.0;0.5;-61.58
1780; 32557671.0;0.49;-59.82
1780; 32558801.0;0.49;-59.51
1780; 32559931.0;0.49;-60.37
1780; 32561061.0;0.46;-59.95
1780; 32562191.0;0.47;-60.65
1780; 32563321.0;0.46;-60.69
1780; 32564451.0;0.43;-61.58
1780; 32565581.0;0.46;-60.61
1780; 32566711.0;0.46;-61.53
1780; 32567841.0;0.46;-61.58
1780; 32568971.0;0.47;-60.46
1780; 32570101.0;0.46;-59.97
1780; 32571231.0;0.48;-60.5
1780; 32572361.0;0.47;-60.87
1780; 32573491.0;0.47;-60.14
1780; 32574621.0;0.48;-59.89
1780; 32575751.0;0.48;-60.52
1780; 32576881.0;0.45;-59.4
1780; 32578011.0;0.48;-60.38
1780; 32579141.0;0.47;-60.42
1780; 32580271.0;0.43;-60.78
1780; 32581401.0;0.47;-59.74
1780; 32582531.0;0.47;-60.18
1780; 32583661.0;0.46;-60.22
1780; 32584791.0;0.47;-61.12
1780; 32585921.0;0.47;-59.76
1780; 32587051.0;0.46;-59.81
1780; 32588181.0;0.46;-59.37
1780; 32589311.0;0.46;-60.68
1780; 32590441.0;0.48;-60.44
1780; 32591571.0;0.47;-60.41
1780; 32592701.0;0.43;-60.52
1780; 32593831.0;0.48;-59.96
1780; 32594961.0;0.48;-61.29
1780; 32596091.0;0.46;-60.12
1780; 32597221.0;0.46;-61.32
1780; 32598351.0;0.44;-61.63
1780; 32599481.0;0.47;-60.14
1780; 32600611.0;0.44;-59.82
1780; 32601741.0;0.46;-61.43
1780; 32602871.0;0.43;-60.93
1780; 32604001.0;0.48;-61.89
1780; 32605131.0;0.47;-61.64
1780; 32606261.0;0.48;-61.19
1780; 32607391.0;0.44;-60.67
1780; 32608521.0;0.45;-59.97
1780; 32609651.0;0.46;-61.14
1780; 32610781.0;0.47;-60.23
1780; 32611911.0;0.45;-60.78
1780; 32613041.0;0.41;-60.38
1780; 32614171.0;0.47;-61.21
1780; 32615302.0;0.46;-59.54
1780; 32616432.0;0.45;-60.5
1780; 32617562.0;0.44;-61.03
1780; 32618693.0;0.46;-59.9
1780; 32619823.0;0.47;-59.58
1780; 32620953.0;0.48;-61.21
1780; 32622083.0;0.46;-59.84
1780; 32623213.0;0.44;-59.28
1780; 32624343.0;0.48;-60.19
1780; 32625473.0;0.49;-61.15
1780; 32626603.0;0.46;-60.13
1780; 32627733.0;0.47;-60.66
1780; 32628863.0;0.45;-60.07
1780; 32629993.0;0.47;-61.48
1780; 32631123.0;0.46;-59.97
1780; 32632253.0;0.47;-60.39
1780; 32633383.0;0.45;-59.38
1780; 32634513.0;0.45;-60.59
1780; 32635643.0;0.47;-59.36
1780; 32636773.0;0.46;-61.36
1780; 32637903.0;0.49;-60.89
1780; 32639033.0;0.5;-61.1
1780; 32640163.0;0.45;-61.54
1780; 32641293.0;0.45;-59.92
1780; 32642423.0;0.47;-60.96
1780; 32643553.0;0.47;-60.0
1780; 32644683.0;0.49;-61.33
1780; 32645813.0;0.49;-59.94
1780; 32646943.0;0.47;-59.97
1780; 32648073.0;0.46;-61.82
1780; 32649203.0;0.48;-61.99
1780; 32650333.0;0.48;-60.43
1780; 32651463.0;0.43;-61.47
1780; 32652593.0;0.45;-61.1
1780; 32653723.0;0.47;-59.34
1780; 32654853.0;0.47;-60.75
1780; 32655983.0;0.42;-61.07
1780; 32657113.0;0.43;-61.15
1780; 32658243.0;0.47;-59.68
1780; 32659373.0;0.44;-61.82
1780; 32660503.0;0.48;-59.97
1780; 32661633.0;0.49;-61.33
1780; 32662763.0;0.48;-60.24
1780; 32663893.0;0.46;-60.51
1780; 32665023.0;0.49;-61.23
1780; 32666153.0;0.51;-60.36
1780; 32667283.0;0.45;-60.62
1780; 32668413.0;0.49;-59.93
1780; 32669543.0;0.47;-61.84
1780; 32670673.0;0.47;-60.73
1780; 32671803.0;0.47;-59.44
1780; 32672933.0;0.49;-60.56
1780; 32674063.0;0.45;-59.66
1780; 32675193.0;0.46;-61.5
1780; 32676323.0;0.47;-60.96
1780; 32677453.0;0.46;-61.76
1780; 32678583.0;0.46;-60.58
1780; 32679713.0;0.44;-60.73
1780; 32680843.0;0.48;-61.55
1780; 32681973.0;0.49;-61.53
1780; 32683103.0;0.47;-61.29
1780; 32684233.0;0.47;-61.46
1780; 32685363.0;0.48;-61.32
1780; 32686493.0;0.45;-60.42
1780; 32687623.0;0.49;-61.38
1780; 32688753.0;0.45;-60.5
1780; 32689883.0;0.47;-61.18
1780; 32691013.0;0.46;-59.84
1780; 32692143.0;0.47;-60.92
1780; 32693273.0;0.44;-60.08
1780; 32694403.0;0.46;-60.01
1780; 32695533.0;0.46;-61.22
1780; 32696663.0;0.47;-60.69
1780; 32697793.0;0.46;-61.51
1780; 32698923.0;0.41;-61.77
1780; 32700053.0;0.46;-61.44
1780; 32701183.0;0.45;-61.64
1780; 32702313.0;0.46;-60.52
1780; 32703443.0;0.47;-59.49
1780; 32704573.0;0.48;-61.48
1780; 32705703.0;0.47;-60.15
1780; 32706833.0;0.48;-60.13
1780; 32707963.0;0.48;-61.17
1780; 32709093.0;0.47;-59.41
1780; 32710223.0;0.49;-60.1
1780; 32711353.0;0.46;-59.4
1780; 32712483.0;0.46;-59.79
1780; 32713613.0;0.47;-60.62
1780; 32714743.0;0.45;-59.42
1780; 32715873.0;0.48;-60.13
1780; 32717003.0;0.46;-60.21
1780; 32718133.0;0.46;-61.84
1780; 32719263.0;0.47;-61.91
1780; 32720393.0;0.49;-59.83
1780; 32721523.0;0.46;-60.44
1780; 32722653.0;0.47;-61.23
1780; 32723783.0;0.47;-59.4
1780; 32724913.0;0.43;-61.43
1780; 32726043.0;0.42;-61.16
1780; 32727173.0;0.45;-61.32
1780; 32728303.0;0.46;-59.19
1780; 32729433.0;0.46;-59.82
1780; 32730563.0;0.46;-60.36
1780; 32731693.0;0.48;-59.75
1780; 32732823.0;0.43;-60.45
1780; 32733953.0;0.46;-61.37
1780; 32735083.0;0.46;-61.45
1780; 32736213.0;0.48;-60.78
1780; 32737343.0;0.48;-61.25
1780; 32738473.0;0.48;-60.99
1780; 32739603.0;0.44;-60.59
1780; 32740733.0;0.45;-60.74
1780; 32741863.0;0.44;-61.04
1780; 32742993.0;0.46;-61.17
1780; 32744123.0;0.5;-59.46
1780; 32745253.0;0.43;-59.82
1780; 32746383.0;0.44;-60.16
1780; 32747513.0;0.45;-59.84
1780; 32748643.0;0.46;-60.89
1780; 32749773.0;0.47;-61.31
1780; 32750903.0;0.46;-59.75
1780; 32752033.0;0.43;-59.82
1780; 32753163.0;0.51;-60.53
1780; 32754293.0;0.48;-61.53
1780; 32755423.0;0.43;-60.44
1780; 32756553.0;0.48;-60.7
1780; 32757683.0;0.46;-60.02
1780; 32758813.0;0.46;-61.34
1780; 32759943.0;0.49;-61.36
1780; 32761073.0;0.48;-61.47
1780; 32762203.0;0.47;-59.82
1780; 32763333.0;0.49;-59.53
1780; 32764463.0;0.44;-61.51
1780; 32765593.0;0.46;-60.73
1780; 32766723.0;0.47;-60.4
1780; 32767853.0;0.47;-60.99
1780; 32768983.0;0.46;-60.19
1780; 32770113.0;0.45;-59.18
1780; 32771243.0;0.53;-61.0
1780; 32772373.0;0.46;-61.72
1780; 32773503.0;0.48;-61.16
1780; 32774633.0;0.49;-59.4
1780; 32775764.0;0.46;-60.16
1780; 32776894.0;0.45;-61.24
1780; 32778024.0;0.46;-60.48
1780; 32779154.0;0.46;-59.29
1780; 32780284.0;0.49;-61.25
1780; 32781414.0;0.46;-61.19
1780; 32782544.0;0.46;-60.03
1780; 32783674.0;0.46;-59.57
1780; 32784804.0;0.44;-61.67
1780; 32785934.0;0.48;-60.03
1780; 32787064.0;0.46;-60.27
1780; 32788194.0;0.5;-59.75
1780; 32789324.0;0.45;-59.66
1780; 32790454.0;0.46;-60.6
1780; 32791584.0;0.5;-61.33
1780; 32792714.0;0.45;-61.18
1780; 32793844.0;0.47;-61.35
1780; 32794974.0;0.46;-61.49
1780; 32796104.0;0.48;-61.18
1780; 32797234.0;0.46;-61.44
1780; 32798364.0;0.46;-61.1
1780; 32799494.0;0.48;-60.64
1780; 32800624.0;0.48;-61.63
1780; 32801754.0;0.45;-61.19
1780; 32802884.0;0.45;-61.41
1780; 32804014.0;0.5;-59.92
1780; 32805144.0;0.47;-61.04
1780; 32806274.0;0.45;-61.41
1780; 32807404.0;0.47;-59.37
1780; 32808534.0;0.46;-61.4
1780; 32809665.0;0.48;-60.89
1780; 32810795.0;0.44;-61.04
1780; 32811925.0;0.5;-60.47
1780; 32813055.0;0.47;-60.04
1780; 32814185.0;0.47;-60.35
1780; 32815315.0;0.47;-60.53
1780; 32816445.0;0.47;-60.56
1780; 32817575.0;0.44;-60.57
1780; 32818705.0;0.49;-60.96
1780; 32819835.0;0.48;-59.42
1780; 32820965.0;0.49;-60.63
1780; 32822095.0;0.48;-59.36
1780; 32823225.0;0.45;-60.94
1780; 32824355.0;0.48;-60.88
1780; 32825485.0;0.46;-61.47
1780; 32826615.0;0.44;-60.31
1780; 32827745.0;0.46;-60.83
1780; 32828875.0;0.45;-60.58
1780; 32830005.0;0.49;-61.33
1780; 32831135.0;0.48;-60.44
1780; 32832265.0;0.46;-60.78
1780; 32833395.0;0.45;-59.75
1780; 32834525.0;0.47;-60.96
1780; 32835655.0;0.45;-59.5
1780; 32836785.0;0.48;-60.12
1780; 32837915.0;0.48;-61.36
1780; 32839045.0;0.44;-59.99
1780; 32840175.0;0.5;-61.2
1780; 32841305.0;0.48;-60.63
1780; 32842435.0;0.46;-61.32
1780; 32843565.0;0.48;-60.7
1780; 32844695.0;0.49;-60.87
1780; 32845825.0;0.44;-61.01
1780; 32846955.0;0.46;-61.85
1780; 32848085.0;0.45;-60.69
1780; 32849215.0;0.49;-60.17
1780; 32850345.0;0.47;-61.02
1780; 32851475.0;0.48;-61.18
1780; 32852605.0;0.47;-59.59
1780; 32853735.0;0.46;-61.25
1780; 32854865.0;0.47;-60.39
1780; 32855995.0;0.48;-61.71
1780; 32857125.0;0.46;-61.03
1780; 32858255.0;0.49;-60.23
1780; 32859385.0;0.47;-59.7
1780; 32860515.0;0.49;-59.25
1780; 32861645.0;0.43;-61.12
1780; 32862775.0;0.49;-61.27
1780; 32863905.0;0.44;-60.86
1780; 32865035.0;0.47;-61.74
1780; 32866165.0;0.48;-61.97
1780; 32867295.0;0.47;-60.01
1780; 32868425.0;0.44;-60.81
1780; 32869555.0;0.46;-61.71
1780; 32870685.0;0.49;-60.63
1780; 32871816.0;0.45;-60.98
1780; 32872946.0;0.43;-61.94
1780; 32874076.0;0.44;-60.16
1780; 32875206.0;0.47;-61.54
1780; 32876336.0;0.46;-61.05
1780; 32877466.0;0.46;-60.34
1780; 32878596.0;0.47;-61.8
1780; 32879726.0;0.43;-62.0
1780; 32880856.0;0.49;-61.24
1780; 32881986.0;0.47;-61.06
1780; 32883116.0;0.46;-60.08
1780; 32884246.0;0.45;-61.47
1780; 32885376.0;0.44;-60.23
1780; 32886506.0;0.44;-60.41
1780; 32887636.0;0.46;-61.14
1780; 32888766.0;0.47;-61.79
1780; 32889896.0;0.49;-60.48
1780; 32891026.0;0.45;-61.47
1780; 32892156.0;0.45;-59.56
1780; 32893286.0;0.49;-61.19
1780; 32894416.0;0.45;-60.18
1780; 32895546.0;0.45;-59.62
1780; 32896676.0;0.46;-60.08
1780; 32897806.0;0.47;-61.57
1780; 32898936.0;0.48;-61.26
1780; 32900066.0;0.46;-61.51
1780; 32901196.0;0.46;-61.45
1780; 32902326.0;0.46;-59.63
1780; 32903456.0;0.46;-61.54
1780; 32904586.0;0.48;-59.8
1780; 32905717.0;0.44;-61.18
1780; 32906847.0;0.48;-59.92
1780; 32907977.0;0.46;-60.87
1780; 32909107.0;0.46;-61.18
1780; 32910237.0;0.47;-59.34
1780; 32911367.0;0.49;-60.7
1780; 32912497.0;0.43;-60.44
1780; 32913627.0;0.44;-60.78
1780; 32914757.0;0.48;-60.07
1780; 32915887.0;0.49;-61.51
1780; 32917017.0;0.47;-61.79
1780; 32918147.0;0.46;-61.38
1780; 32919277.0;0.47;-61.08
1780; 32920407.0;0.44;-61.07
1780; 32921537.0;0.49;-59.78
1780; 32922667.0;0.4;-61.53
1780; 32923797.0;0.45;-60.06
1780; 32924927.0;0.46;-60.41
1780; 32926057.0;0.44;-60.29
1780; 32927187.0;0.5;-61.69
1780; 32928317.0;0.43;-61.84
1780; 32929447.0;0.44;-60.49
1780; 32930577.0;0.48;-60.31
1780; 32931707.0;0.5;-59.98
1780; 32932837.0;0.46;-59.61
1780; 32933967.0;0.46;-61.28
1780; 32935097.0;0.48;-60.81
1780; 32936227.0;0.49;-60.71
1780; 32937357.0;0.46;-59.94
1780; 32938487.0;0.48;-60.87
1780; 32939617.0;0.46;-60.3
1780; 32940747.0;0.46;-60.32
1780; 32941877.0;0.43;-59.28
1780; 32943007.0;0.46;-60.3
1780; 32944137.0;0.44;-60.38
1780; 32945267.0;0.48;-61.55
1780; 32946397.0;0.47;-60.89
1780; 32947527.0;0.45;-59.84
1780; 32948657.0;0.44;-60.38
1780; 32949787.0;0.46;-60.17
1780; 32950917.0;0.47;-60.24
1780; 32952047.0;0.45;-59.96
1780; 32953177.0;0.49;-61.88
1780; 32954307.0;0.43;-59.98
1780; 32955437.0;0.44;-61.45
1780; 32956567.0;0.47;-59.53
1780; 32957697.0;0.46;-59.85
1780; 32958827.0;0.44;-60.51
1780; 32959957.0;0.51;-59.9
1780; 32961087.0;0.46;-61.29
1780; 32962217.0;0.45;-59.16
1780; 32963347.0;0.45;-60.21
1780; 32964477.0;0.47;-61.17
1780; 32965607.0;0.46;-61.06
1780; 32966737.0;0.47;-60.18
1780; 32967867.0;0.44;-60.22
1780; 32968997.0;0.46;-61.09
1780; 32970128.0;0.46;-59.62
1780; 32971258.0;0.48;-60.89
1780; 32972388.0;0.44;-61.62
1780; 32973518.0;0.51;-61.34
1780; 32974648.0;0.46;-60.84
1780; 32975778.0;0.44;-59.01
1780; 32976908.0;0.49;-61.26
1780; 32978038.0;0.46;-60.95
1780; 32979168.0;0.43;-60.32
1780; 32980298.0;0.46;-60.25
1780; 32981428.0;0.46;-59.59
1780; 32982558.0;0.5;-60.12
1780; 32983688.0;0.44;-60.32
1780; 32984818.0;0.49;-61.58
1780; 32985948.0;0.44;-60.81
1780; 32987078.0;0.43;-59.6
1780; 32988208.0;0.45;-59.91
1780; 32989338.0;0.48;-61.01
1780; 32990468.0;0.49;-60.88
1780; 32991598.0;0.46;-60.39
1780; 32992728.0;0.45;-60.64
1780; 32993858.0;0.43;-60.49
1780; 32994988.0;0.47;-59.53
1780; 32996118.0;0.5;-60.34
1780; 32997248.0;0.46;-59.49
1780; 32998378.0;0.46;-59.31
1780; 32999508.0;0.46;-59.83
1780; 33000638.0;0.46;-58.75
1780; 33001769.0;0.49;-60.81
1780; 33002899.0;0.46;-59.83
1780; 33004029.0;0.45;-61.18
1780; 33005159.0;0.46;-61.3
1780; 33006289.0;0.44;-60.51
1780; 33007419.0;0.45;-58.95
1780; 33008549.0;0.47;-60.71
1780; 33009679.0;0.44;-59.77
1780; 33010809.0;0.46;-60.51
1780; 33011939.0;0.48;-60.14
1780; 33013069.0;0.46;-59.7
1780; 33014199.0;0.46;-61.19
1780; 33015329.0;0.43;-61.05
1780; 33016459.0;0.45;-61.03
1780; 33017589.0;0.43;-61.48
1780; 33018719.0;0.46;-60.94
1780; 33019849.0;0.46;-60.69
1780; 33020979.0;0.48;-60.96
1780; 33022109.0;0.47;-60.46
1780; 33023239.0;0.46;-61.5
1780; 33024369.0;0.46;-61.5
1780; 33025499.0;0.48;-60.92
1780; 33026629.0;0.47;-61.4
1780; 33027759.0;0.48;-60.31
1780; 33028889.0;0.48;-61.4
1780; 33030019.0;0.46;-60.05
1780; 33031149.0;0.47;-60.76
1780; 33032279.0;0.47;-60.44
1780; 33033409.0;0.46;-60.16
1780; 33034539.0;0.48;-61.08
1780; 33035669.0;0.42;-60.45
1780; 33036799.0;0.46;-59.81
1780; 33037929.0;0.45;-61.31
1780; 33039059.0;0.45;-59.99
1780; 33040189.0;0.45;-60.27
1780; 33041319.0;0.48;-61.24
1780; 33042449.0;0.46;-59.23
1780; 33043580.0;0.45;-60.91
1780; 33044710.0;0.46;-59.61
1780; 33045840.0;0.45;-59.56
1780; 33046970.0;0.48;-60.99
1780; 33048100.0;0.47;-60.56
1780; 33049230.0;0.5;-60.27
1780; 33050360.0;0.45;-59.63
1780; 33051490.0;0.46;-61.87
1780; 33052620.0;0.44;-61.78
1780; 33053750.0;0.47;-61.67
1780; 33054880.0;0.46;-60.57
1780; 33056010.0;0.46;-59.91
1780; 33057140.0;0.47;-59.59
1780; 33058270.0;0.45;-59.71
1780; 33059400.0;0.46;-59.36
1780; 33060530.0;0.44;-61.17
1780; 33061660.0;0.47;-60.02
1780; 33062790.0;0.47;-59.6
1780; 33063920.0;0.49;-59.94
1780; 33065050.0;0.48;-61.19
1780; 33066180.0;0.45;-60.39
1780; 33067310.0;0.46;-61.25
1780; 33068440.0;0.45;-61.91
1780; 33069570.0;0.45;-60.85
1780; 33070700.0;0.48;-60.85
1780; 33071830.0;0.47;-60.6
1780; 33072960.0;0.45;-60.56
1780; 33074090.0;0.45;-61.77
1780; 33075220.0;0.48;-60.33
1780; 33076350.0;0.45;-60.27
1780; 33077480.0;0.5;-60.86
1780; 33078610.0;0.45;-61.39
1780; 33079740.0;0.46;-60.07
1780; 33080870.0;0.45;-60.97
1780; 33082000.0;0.45;-61.67
1780; 33083130.0;0.45;-61.58
1780; 33084260.0;0.44;-59.69
1780; 33085390.0;0.48;-61.63
1780; 33086520.0;0.46;-60.57
1780; 33087650.0;0.47;-61.33
1780; 33088780.0;0.44;-61.45
1780; 33089910.0;0.48;-60.1
1780; 33091040.0;0.46;-61.61
1780; 33092170.0;0.42;-59.97
1780; 33093300.0;0.44;-61.61
1780; 33094430.0;0.46;-59.92
1780; 33095560.0;0.45;-60.93
1780; 33096690.0;0.46;-59.72
1780; 33097821.0;0.45;-59.43
1780; 33098951.0;0.45;-60.94
1780; 33100081.0;0.49;-61.57
1780; 33101211.0;0.48;-60.02
1780; 33102341.0;0.47;-59.75
1780; 33103471.0;0.46;-59.77
1780; 33104601.0;0.44;-60.14
1780; 33105731.0;0.48;-59.9
1780; 33106861.0;0.47;-61.3
1780; 33107991.0;0.5;-61.65
1780; 33109122.0;0.51;-60.46
1780; 33110252.0;0.46;-60.99
1780; 33111382.0;0.52;-60.89
1780; 33112512.0;0.45;-61.26
1780; 33113642.0;0.45;-59.65
1780; 33114772.0;0.42;-59.55
1780; 33115902.0;0.44;-59.03
1780; 33117032.0;0.45;-59.53
1780; 33118162.0;0.46;-60.94
1780; 33119292.0;0.47;-60.26
1780; 33120422.0;0.48;-60.0
1780; 33121552.0;0.45;-60.68
1780; 33122682.0;0.46;-60.52
1780; 33123812.0;0.45;-60.91
1780; 33124942.0;0.45;-60.22
1780; 33126072.0;0.45;-60.85
1780; 33127202.0;0.48;-61.0
1780; 33128332.0;0.44;-60.45
1780; 33129462.0;0.48;-59.86
1780; 33130592.0;0.46;-59.5
1780; 33131722.0;0.47;-60.74
1780; 33132852.0;0.46;-60.01
1780; 33133982.0;0.5;-59.24
1780; 33135112.0;0.49;-60.89
1780; 33136242.0;0.49;-60.89
1780; 33137372.0;0.44;-59.74
1780; 33138502.0;0.46;-61.38
1780; 33139632.0;0.46;-61.46
1780; 33140762.0;0.47;-59.93
1780; 33141892.0;0.46;-59.95
