Num of Anchor; Time [ms]; Data Anchor; dbm
1780 ; 796593.0;0.38;-57.61
1780 ; 797722.0;0.43;-60.26
1780 ; 798851.0;0.37;-60.19
1780 ; 799980.0;0.47;-59.36
1780 ; 801109.0;0.42;-60.34
1780 ; 802238.0;0.39;-57.98
1780 ; 803367.0;0.43;-59.54
1780 ; 804496.0;0.39;-58.33
1780 ; 805625.0;0.43;-59.95
1780 ; 806754.0;0.45;-59.24
1780 ; 807883.0;0.36;-59.78
1780 ; 809012.0;0.43;-60.85
1780 ; 810141.0;0.4;-60.59
1780 ; 811270.0;0.38;-59.92
1780 ; 812399.0;0.4;-60.17
1780 ; 813528.0;0.45;-58.17
1780 ; 814657.0;0.37;-57.77
1780 ; 815786.0;0.43;-59.68
1780 ; 816915.0;0.41;-58.06
1780 ; 818044.0;0.44;-58.39
1780 ; 819173.0;0.4;-60.68
1780 ; 820302.0;0.38;-60.18
1780 ; 821431.0;0.42;-59.33
1780 ; 822561.0;0.41;-58.72
1780 ; 823689.0;0.4;-60.15
1780 ; 824819.0;0.43;-60.58
1780 ; 825947.0;0.44;-56.67
1780 ; 827076.0;0.4;-60.25
1780 ; 828205.0;0.38;-59.22
1780 ; 829334.0;0.37;-59.54
1780 ; 830463.0;0.46;-57.99
1780 ; 831592.0;0.43;-58.71
1780 ; 832721.0;0.3;-57.57
1780 ; 833850.0;0.46;-60.41
1780 ; 834979.0;0.4;-58.43
1780 ; 836108.0;0.38;-59.73
1780 ; 837237.0;0.31;-58.06
1780 ; 838366.0;0.38;-59.55
1780 ; 839495.0;0.38;-59.7
1780 ; 840624.0;0.38;-58.75
1780 ; 841753.0;0.41;-59.35
1780 ; 842882.0;0.37;-59.05
1780 ; 844011.0;0.38;-59.45
1780 ; 845140.0;0.38;-61.12
1780 ; 846269.0;0.47;-60.16
1780 ; 847398.0;0.4;-60.4
1780 ; 848527.0;0.44;-58.75
1780 ; 849656.0;0.43;-57.87
1780 ; 850785.0;0.43;-59.8
1780 ; 851914.0;0.45;-60.33
1780 ; 853043.0;0.43;-59.77
1780 ; 854172.0;0.39;-58.58
1780 ; 855301.0;0.4;-60.48
1780 ; 856430.0;0.37;-58.98
1780 ; 857559.0;0.41;-59.96
1780 ; 858688.0;0.43;-58.47
1780 ; 859817.0;0.48;-56.95
1780 ; 860946.0;0.32;-59.4
1780 ; 862074.0;0.4;-59.89
1780 ; 863203.0;0.43;-59.92
1780 ; 864332.0;0.42;-59.45
1780 ; 865461.0;0.43;-60.17
1780 ; 866590.0;0.45;-59.73
1780 ; 867719.0;0.41;-57.56
1780 ; 868848.0;0.35;-59.76
1780 ; 869977.0;0.42;-60.16
1780 ; 871106.0;0.41;-59.46
1780 ; 872235.0;0.38;-59.79
1780 ; 873364.0;0.42;-58.74
1780 ; 874493.0;0.39;-57.98
1780 ; 875622.0;0.39;-60.42
1780 ; 876751.0;0.42;-60.45
1780 ; 877880.0;0.44;-59.54
1780 ; 879009.0;0.45;-58.13
1780 ; 880138.0;0.41;-59.94
1780 ; 881267.0;0.44;-60.45
1780 ; 882396.0;0.44;-60.27
1780 ; 883525.0;0.44;-60.28
1780 ; 884654.0;0.4;-58.12
1780 ; 885783.0;0.36;-58.71
1780 ; 886912.0;0.51;-60.43
1780 ; 888041.0;0.37;-58.08
1780 ; 889170.0;0.37;-59.48
1780 ; 890299.0;0.4;-59.83
1780 ; 891428.0;0.41;-60.11
1780 ; 892557.0;0.37;-59.81
1780 ; 893686.0;0.43;-58.7
1780 ; 894815.0;0.4;-59.31
1780 ; 895944.0;0.37;-59.23
1780 ; 897073.0;0.44;-59.34
1780 ; 898202.0;0.39;-60.46
1780 ; 899331.0;0.46;-59.86
1780 ; 900460.0;0.45;-58.55
1780 ; 901589.0;0.39;-60.28
1780 ; 902718.0;0.39;-59.34
1780 ; 903847.0;0.45;-60.81
1780 ; 904976.0;0.37;-59.96
1780 ; 906105.0;0.41;-58.36
1780 ; 907234.0;0.37;-57.54
1780 ; 908363.0;0.46;-59.58
1780 ; 909492.0;0.41;-59.25
1780 ; 910621.0;0.49;-59.84
1780 ; 911751.0;0.45;-57.12
1780 ; 912879.0;0.39;-58.59
1780 ; 914008.0;0.45;-60.36
1780 ; 915137.0;0.5;-59.51
1780 ; 916266.0;0.46;-59.45
1780 ; 917396.0;0.4;-58.26
1780 ; 918524.0;0.46;-59.35
1780 ; 919653.0;0.42;-60.62
1780 ; 920782.0;0.44;-58.64
1780 ; 921911.0;0.38;-59.43
1780 ; 923040.0;0.4;-60.21
1780 ; 924169.0;0.36;-59.95
1780 ; 925298.0;0.42;-59.93
1780 ; 926427.0;0.42;-60.66
1780 ; 927556.0;0.43;-58.57
1780 ; 928685.0;0.48;-60.5
1780 ; 929814.0;0.41;-60.03
1780 ; 930943.0;0.48;-60.36
1780 ; 932072.0;0.43;-59.24
1780 ; 933201.0;0.35;-59.08
1780 ; 934330.0;0.42;-59.78
1780 ; 935459.0;0.43;-59.94
1780 ; 936588.0;0.42;-58.91
1780 ; 937717.0;0.4;-60.43
1780 ; 938846.0;0.37;-58.92
1780 ; 939975.0;0.44;-59.4
1780 ; 941104.0;0.45;-59.81
1780 ; 942233.0;0.43;-60.18
1780 ; 943362.0;0.44;-60.04
1780 ; 944491.0;0.44;-58.12
1780 ; 945620.0;0.36;-59.15
1780 ; 946749.0;0.38;-59.09
1780 ; 947878.0;0.4;-59.85
1780 ; 949007.0;0.44;-59.75
1780 ; 950136.0;0.42;-59.8
1780 ; 951265.0;0.36;-59.66
1780 ; 952394.0;0.46;-60.7
1780 ; 953523.0;0.38;-57.31
1780 ; 954652.0;0.39;-58.55
1780 ; 955781.0;0.38;-60.0
1780 ; 956910.0;0.43;-59.33
1780 ; 958039.0;0.44;-58.29
1780 ; 959168.0;0.48;-59.13
1780 ; 960297.0;0.41;-58.44
1780 ; 961426.0;0.38;-57.12
1780 ; 962555.0;0.4;-59.52
1780 ; 963684.0;0.44;-59.53
1780 ; 964813.0;0.4;-59.51
1780 ; 965942.0;0.43;-57.83
1780 ; 967071.0;0.52;-60.26
1780 ; 968200.0;0.41;-57.47
1780 ; 969329.0;0.41;-59.22
1780 ; 970458.0;0.44;-57.57
1780 ; 971587.0;0.4;-60.65
1780 ; 972716.0;0.39;-56.82
1780 ; 973845.0;0.37;-59.3
1780 ; 974974.0;0.45;-58.86
1780 ; 976103.0;0.46;-59.78
1780 ; 977232.0;0.43;-59.72
1780 ; 978361.0;0.44;-59.86
1780 ; 979490.0;0.43;-60.19
1780 ; 980619.0;0.4;-59.81
1780 ; 981748.0;0.42;-57.4
1780 ; 982877.0;0.43;-58.27
1780 ; 984006.0;0.38;-58.26
1780 ; 985135.0;0.4;-59.63
1780 ; 986264.0;0.43;-57.63
1780 ; 987393.0;0.41;-59.68
1780 ; 988522.0;0.38;-60.24
1780 ; 989651.0;0.37;-57.51
1780 ; 990780.0;0.44;-57.66
1780 ; 991909.0;0.42;-58.24
1780 ; 993038.0;0.38;-60.29
1780 ; 994167.0;0.44;-57.55
1780 ; 995296.0;0.35;-58.02
1780 ; 996425.0;0.4;-59.63
1780 ; 997554.0;0.39;-57.87
1780 ; 998683.0;0.4;-59.95
1780 ; 999812.0;0.37;-60.36
1780 ; 1000941.0;0.38;-58.35
1780 ; 1002070.0;0.42;-57.94
1780 ; 1003199.0;0.38;-57.63
1780 ; 1004328.0;0.43;-57.5
1780 ; 1005457.0;0.45;-59.37
1780 ; 1006586.0;0.36;-57.76
1780 ; 1007716.0;0.39;-59.27
1780 ; 1008844.0;0.4;-59.41
1780 ; 1009973.0;0.38;-57.64
1780 ; 1011102.0;0.39;-58.3
1780 ; 1012231.0;0.36;-59.73
1780 ; 1013360.0;0.43;-59.49
1780 ; 1014489.0;0.47;-60.44
1780 ; 1015618.0;0.41;-60.32
1780 ; 1016747.0;0.45;-60.5
1780 ; 1017876.0;0.4;-59.28
1780 ; 1019005.0;0.4;-59.77
1780 ; 1020134.0;0.38;-59.6
1780 ; 1021263.0;0.42;-58.32
1780 ; 1022392.0;0.41;-59.07
1780 ; 1023521.0;0.44;-59.71
1780 ; 1024650.0;0.36;-58.07
1780 ; 1025779.0;0.4;-59.48
1780 ; 1026908.0;0.4;-58.86
1780 ; 1028037.0;0.39;-60.22
1780 ; 1029166.0;0.41;-59.85
1780 ; 1030295.0;0.38;-60.3
1780 ; 1031424.0;0.45;-58.34
1780 ; 1032553.0;0.46;-59.45
1780 ; 1033682.0;0.35;-59.09
1780 ; 1034811.0;0.42;-57.49
1780 ; 1035940.0;0.39;-59.2
1780 ; 1037069.0;0.42;-60.4
1780 ; 1038198.0;0.4;-58.68
1780 ; 1039327.0;0.42;-59.18
1780 ; 1040456.0;0.43;-57.81
1780 ; 1041585.0;0.4;-59.37
1780 ; 1042714.0;0.41;-59.79
1780 ; 1043843.0;0.36;-59.6
1780 ; 1044973.0;0.41;-59.81
1780 ; 1046101.0;0.35;-60.56
1780 ; 1047230.0;0.41;-57.3
1780 ; 1048359.0;0.38;-57.81
1780 ; 1049488.0;0.45;-59.34
1780 ; 1050617.0;0.39;-60.18
1780 ; 1051746.0;0.4;-58.25
1780 ; 1052875.0;0.38;-59.48
1780 ; 1054004.0;0.41;-59.05
1780 ; 1055133.0;0.38;-60.17
1780 ; 1056262.0;0.39;-59.03
1780 ; 1057391.0;0.4;-60.09
1780 ; 1058520.0;0.42;-57.36
1780 ; 1059649.0;0.47;-59.68
1780 ; 1060778.0;0.46;-60.19
1780 ; 1061907.0;0.39;-59.57
1780 ; 1063036.0;0.38;-58.06
1780 ; 1064165.0;0.4;-58.53
1780 ; 1065294.0;0.44;-58.62
1780 ; 1066423.0;0.46;-59.17
1780 ; 1067552.0;0.41;-56.85
1780 ; 1068681.0;0.35;-60.06
1780 ; 1069810.0;0.37;-59.32
1780 ; 1070939.0;0.35;-58.3
1780 ; 1072068.0;0.42;-58.76
1780 ; 1073197.0;0.46;-59.97
1780 ; 1074326.0;0.4;-58.1
1780 ; 1075455.0;0.43;-59.37
1780 ; 1076584.0;0.49;-59.14
1780 ; 1077713.0;0.45;-60.34
1780 ; 1078842.0;0.44;-60.21
1780 ; 1079971.0;0.4;-57.36
1780 ; 1081100.0;0.39;-59.8
1780 ; 1082229.0;0.41;-59.28
1780 ; 1083358.0;0.39;-57.65
1780 ; 1084487.0;0.38;-59.69
1780 ; 1085616.0;0.43;-59.8
1780 ; 1086745.0;0.4;-59.2
1780 ; 1087874.0;0.43;-58.84
1780 ; 1089004.0;0.42;-58.66
1780 ; 1090132.0;0.41;-58.71
1780 ; 1091261.0;0.4;-60.08
1780 ; 1092390.0;0.46;-57.8
1780 ; 1093519.0;0.42;-57.87
1780 ; 1094648.0;0.42;-59.26
1780 ; 1095777.0;0.43;-57.5
1780 ; 1096907.0;0.38;-57.83
1780 ; 1098036.0;0.41;-57.78
1780 ; 1099164.0;0.43;-57.66
1780 ; 1100293.0;0.42;-58.13
1780 ; 1101422.0;0.43;-58.55
1780 ; 1102551.0;0.42;-58.22
1780 ; 1103680.0;0.37;-59.26
1780 ; 1104809.0;0.45;-60.65
1780 ; 1105939.0;0.37;-59.48
1780 ; 1107067.0;0.39;-60.05
1780 ; 1108196.0;0.39;-60.14
1780 ; 1109325.0;0.42;-60.03
1780 ; 1110454.0;0.49;-59.99
1780 ; 1111583.0;0.5;-59.07
1780 ; 1112712.0;0.4;-61.23
1780 ; 1113841.0;0.45;-58.54
1780 ; 1114970.0;0.38;-57.82
1780 ; 1116099.0;0.4;-58.27
1780 ; 1117228.0;0.47;-59.93
1780 ; 1118357.0;0.44;-60.5
1780 ; 1119486.0;0.4;-57.29
1780 ; 1120615.0;0.41;-59.41
1780 ; 1121744.0;0.4;-58.42
1780 ; 1122873.0;0.42;-58.2
1780 ; 1124002.0;0.41;-58.31
1780 ; 1125131.0;0.38;-57.94
1780 ; 1126260.0;0.39;-58.77
1780 ; 1127389.0;0.38;-57.6
1780 ; 1128518.0;0.36;-57.87
1780 ; 1129647.0;0.41;-60.44
1780 ; 1130776.0;0.41;-58.53
1780 ; 1131905.0;0.4;-58.92
1780 ; 1133033.0;0.41;-59.91
1780 ; 1134162.0;0.43;-58.73
1780 ; 1135291.0;0.39;-58.46
1780 ; 1136420.0;0.43;-58.35
1780 ; 1137549.0;0.36;-58.24
1780 ; 1138679.0;0.38;-58.1
1780 ; 1139807.0;0.4;-58.06
1780 ; 1140936.0;0.43;-58.4
1780 ; 1142065.0;0.44;-58.6
1780 ; 1143194.0;0.42;-60.04
1780 ; 1144323.0;0.36;-60.41
1780 ; 1145452.0;0.4;-58.2
1780 ; 1146581.0;0.38;-56.93
1780 ; 1147710.0;0.38;-59.06
1780 ; 1148839.0;0.39;-59.5
1780 ; 1149968.0;0.39;-59.9
1780 ; 1151097.0;0.4;-59.65
1780 ; 1152226.0;0.47;-60.68
1780 ; 1153355.0;0.41;-58.22
1780 ; 1154484.0;0.38;-60.16
1780 ; 1155613.0;0.46;-58.22
1780 ; 1156742.0;0.38;-58.41
1780 ; 1157871.0;0.43;-60.84
1780 ; 1159000.0;0.46;-59.39
1780 ; 1160129.0;0.39;-59.35
1780 ; 1161258.0;0.4;-57.59
1780 ; 1162387.0;0.41;-60.07
1780 ; 1163516.0;0.4;-59.66
1780 ; 1164645.0;0.38;-59.56
1780 ; 1165774.0;0.4;-58.57
1780 ; 1166903.0;0.43;-57.28
1780 ; 1168032.0;0.44;-60.25
1780 ; 1169161.0;0.42;-59.29
1780 ; 1170290.0;0.43;-59.91
1780 ; 1171419.0;0.4;-57.41
1780 ; 1172548.0;0.38;-59.3
1780 ; 1173677.0;0.44;-58.34
1780 ; 1174806.0;0.45;-60.38
1780 ; 1175936.0;0.44;-58.88
1780 ; 1177065.0;0.36;-59.49
1780 ; 1178194.0;0.43;-57.33
1780 ; 1179323.0;0.41;-59.3
1780 ; 1180452.0;0.43;-59.77
1780 ; 1181581.0;0.45;-59.75
1780 ; 1182710.0;0.43;-59.67
1780 ; 1183839.0;0.46;-59.71
1780 ; 1184968.0;0.44;-59.58
1780 ; 1186097.0;0.4;-59.42
1780 ; 1187226.0;0.38;-59.09
1780 ; 1188356.0;0.45;-59.52
1780 ; 1189484.0;0.42;-60.08
1780 ; 1190613.0;0.43;-59.69
1780 ; 1191742.0;0.39;-58.76
1780 ; 1192871.0;0.42;-60.35
1780 ; 1194000.0;0.44;-60.41
1780 ; 1195129.0;0.42;-58.35
1780 ; 1196258.0;0.4;-58.81
1780 ; 1197387.0;0.51;-59.29
1780 ; 1198516.0;0.42;-60.46
1780 ; 1199645.0;0.41;-58.76
1780 ; 1200773.0;0.41;-57.35
1780 ; 1201902.0;0.35;-58.67
1780 ; 1203031.0;0.41;-60.3
1780 ; 1204160.0;0.46;-57.79
1780 ; 1205289.0;0.37;-57.62
1780 ; 1206418.0;0.49;-59.92
1780 ; 1207547.0;0.44;-57.73
1780 ; 1208676.0;0.5;-59.34
1780 ; 1209805.0;0.44;-60.14
1780 ; 1210934.0;0.43;-57.26
1780 ; 1212063.0;0.47;-58.45
1780 ; 1213192.0;0.43;-57.56
1780 ; 1214321.0;0.45;-59.83
1780 ; 1215450.0;0.45;-60.04
1780 ; 1216579.0;0.41;-58.33
1780 ; 1217708.0;0.37;-58.37
1780 ; 1218837.0;0.28;-60.01
1780 ; 1219966.0;0.44;-60.32
1780 ; 1221095.0;0.44;-59.66
1780 ; 1222225.0;0.41;-59.19
1780 ; 1223353.0;0.4;-58.16
1780 ; 1224482.0;0.43;-56.46
1780 ; 1225611.0;0.38;-58.11
1780 ; 1226740.0;0.47;-59.13
1780 ; 1227869.0;0.38;-57.54
1780 ; 1228998.0;0.36;-58.37
1780 ; 1230127.0;0.42;-60.16
1780 ; 1231256.0;0.39;-58.32
1780 ; 1232385.0;0.4;-59.41
1780 ; 1233514.0;0.39;-58.54
1780 ; 1234643.0;0.44;-60.16
1780 ; 1235772.0;0.46;-58.83
1780 ; 1236901.0;0.46;-57.03
1780 ; 1238030.0;0.51;-57.6
1780 ; 1239159.0;0.37;-60.46
1780 ; 1240288.0;0.42;-60.44
1780 ; 1241417.0;0.46;-58.71
1780 ; 1242546.0;0.44;-60.56
1780 ; 1243675.0;0.43;-60.3
1780 ; 1244804.0;0.42;-60.48
1780 ; 1245933.0;0.39;-59.38
1780 ; 1247062.0;0.39;-59.84
1780 ; 1248191.0;0.41;-60.54
1780 ; 1249320.0;0.38;-59.63
1780 ; 1250449.0;0.44;-58.67
1780 ; 1251578.0;0.43;-60.26
1780 ; 1252707.0;0.46;-59.66
1780 ; 1253836.0;0.42;-57.52
1780 ; 1254965.0;0.36;-59.7
1780 ; 1256094.0;0.38;-60.23
1780 ; 1257223.0;0.37;-59.71
1780 ; 1258352.0;0.37;-58.29
1780 ; 1259481.0;0.41;-58.66
1780 ; 1260610.0;0.43;-59.94
1780 ; 1261739.0;0.39;-60.57
1780 ; 1262868.0;0.46;-59.5
1780 ; 1263997.0;0.43;-60.57
1780 ; 1265126.0;0.45;-60.33
1780 ; 1266255.0;0.39;-59.11
1780 ; 1267384.0;0.38;-59.69
1780 ; 1268513.0;0.46;-57.38
1780 ; 1269642.0;0.39;-60.07
1780 ; 1270771.0;0.36;-57.85
1780 ; 1271900.0;0.45;-60.23
1780 ; 1273029.0;0.41;-60.29
1780 ; 1274159.0;0.48;-56.39
1780 ; 1275287.0;0.37;-58.81
1780 ; 1276416.0;0.39;-59.53
1780 ; 1277545.0;0.43;-58.18
1780 ; 1278674.0;0.44;-59.92
1780 ; 1279803.0;0.33;-59.19
1780 ; 1280932.0;0.44;-56.98
1780 ; 1282061.0;0.42;-58.26
1780 ; 1283190.0;0.35;-60.47
1780 ; 1284319.0;0.42;-56.76
1780 ; 1285448.0;0.39;-60.31
1780 ; 1286578.0;0.41;-57.49
1780 ; 1287706.0;0.47;-58.76
1780 ; 1288835.0;0.39;-57.66
1780 ; 1289964.0;0.48;-57.08
1780 ; 1291093.0;0.35;-57.59
1780 ; 1292222.0;0.37;-59.47
1780 ; 1293351.0;0.43;-57.35
1780 ; 1294480.0;0.4;-58.79
1780 ; 1295609.0;0.38;-59.53
1780 ; 1296738.0;0.41;-58.86
1780 ; 1297867.0;0.42;-59.64
1780 ; 1298996.0;0.36;-58.76
1780 ; 1300125.0;0.46;-60.63
1780 ; 1301254.0;0.41;-58.16
1780 ; 1302383.0;0.44;-60.18
1780 ; 1303512.0;0.43;-60.08
1780 ; 1304641.0;0.42;-58.69
1780 ; 1305770.0;0.35;-59.28
1780 ; 1306899.0;0.46;-60.31
1780 ; 1308028.0;0.42;-58.15
1780 ; 1309157.0;0.43;-59.39
1780 ; 1310286.0;0.34;-59.5
1780 ; 1311415.0;0.46;-60.27
1780 ; 1312544.0;0.44;-59.04
1780 ; 1313673.0;0.46;-58.3
1780 ; 1314802.0;0.39;-59.19
1780 ; 1315931.0;0.41;-56.7
1780 ; 1317060.0;0.35;-59.68
1780 ; 1318189.0;0.39;-58.86
1780 ; 1319318.0;0.39;-58.26
1780 ; 1320447.0;0.44;-59.97
1780 ; 1321576.0;0.44;-58.19
1780 ; 1322705.0;0.49;-59.16
1780 ; 1323834.0;0.45;-58.3
1780 ; 1324963.0;0.42;-58.3
1780 ; 1326092.0;0.4;-60.27
1780 ; 1327221.0;0.37;-59.24
1780 ; 1328350.0;0.41;-60.67
1780 ; 1329479.0;0.35;-59.57
1780 ; 1330608.0;0.4;-60.42
1780 ; 1331737.0;0.4;-57.92
1780 ; 1332866.0;0.41;-58.48
1780 ; 1333995.0;0.31;-60.5
1780 ; 1335124.0;0.4;-58.09
1780 ; 1336253.0;0.41;-57.15
1780 ; 1337382.0;0.39;-59.4
1780 ; 1338511.0;0.36;-58.9
1780 ; 1339640.0;0.48;-59.21
1780 ; 1340769.0;0.35;-59.68
1780 ; 1341898.0;0.35;-60.22
1780 ; 1343027.0;0.43;-60.52
1780 ; 1344156.0;0.41;-58.66
1780 ; 1345285.0;0.46;-60.98
1780 ; 1346414.0;0.42;-59.32
1780 ; 1347543.0;0.43;-58.09
1780 ; 1348672.0;0.39;-58.32
1780 ; 1349801.0;0.42;-58.07
1780 ; 1350930.0;0.45;-59.61
1780 ; 1352059.0;0.38;-60.31
1780 ; 1353188.0;0.46;-60.6
1780 ; 1354317.0;0.46;-60.31
1780 ; 1355446.0;0.41;-60.49
1780 ; 1356575.0;0.43;-58.57
1780 ; 1357704.0;0.44;-60.83
1780 ; 1358833.0;0.38;-57.18
1780 ; 1359962.0;0.44;-60.83
1780 ; 1361091.0;0.41;-59.2
1780 ; 1362220.0;0.34;-57.4
1780 ; 1363349.0;0.42;-58.37
1780 ; 1364479.0;0.4;-57.89
1780 ; 1365607.0;0.44;-58.8
1780 ; 1366736.0;0.4;-58.5
1780 ; 1367865.0;0.42;-59.2
1780 ; 1368994.0;0.35;-57.37
1780 ; 1370123.0;0.33;-59.38
1780 ; 1371252.0;0.46;-60.26
1780 ; 1372381.0;0.36;-58.47
1780 ; 1373510.0;0.42;-60.4
1780 ; 1374639.0;0.36;-60.77
1780 ; 1375768.0;0.4;-57.7
1780 ; 1376897.0;0.43;-60.15
1780 ; 1378026.0;0.4;-60.31
1780 ; 1379155.0;0.38;-58.11
1780 ; 1380284.0;0.43;-58.71
1780 ; 1381413.0;0.42;-57.72
1780 ; 1382542.0;0.36;-58.79
1780 ; 1383671.0;0.46;-59.94
1780 ; 1384800.0;0.47;-59.85
1780 ; 1385929.0;0.39;-58.42
1780 ; 1387058.0;0.48;-57.5
1780 ; 1388187.0;0.39;-60.29
1780 ; 1389316.0;0.46;-58.46
1780 ; 1390445.0;0.42;-59.46
1780 ; 1391574.0;0.4;-60.17
1780 ; 1394959.0;0.46;-59.8
1780 ; 1396088.0;0.42;-58.51
1780 ; 1397217.0;0.41;-59.0
1780 ; 1398346.0;0.37;-58.56
1780 ; 1399475.0;0.45;-59.72
1780 ; 1400604.0;0.4;-58.42
1780 ; 1401733.0;0.38;-59.73
1780 ; 1402861.0;0.41;-59.16
1780 ; 1403990.0;0.38;-57.86
1780 ; 1405119.0;0.4;-57.35
1780 ; 1406248.0;0.37;-60.71
1780 ; 1407377.0;0.44;-59.47
1780 ; 1408506.0;0.4;-59.02
1780 ; 1409635.0;0.39;-60.07
1780 ; 1410764.0;0.41;-57.69
1780 ; 1411893.0;0.42;-58.41
1780 ; 1413022.0;0.44;-60.15
1780 ; 1414151.0;0.39;-59.79
1780 ; 1415280.0;0.39;-60.43
1780 ; 1416409.0;0.43;-59.61
1780 ; 1417538.0;0.44;-57.83
1780 ; 1418667.0;0.46;-57.18
1780 ; 1419796.0;0.36;-59.61
1780 ; 1420925.0;0.42;-59.61
1780 ; 1422054.0;0.44;-60.4
1780 ; 1423183.0;0.43;-59.22
1780 ; 1424312.0;0.43;-59.26
1780 ; 1425440.0;0.43;-58.2
1780 ; 1426569.0;0.38;-59.15
1780 ; 1427698.0;0.38;-60.38
1780 ; 1428828.0;0.41;-57.83
1780 ; 1429956.0;0.53;-58.76
1780 ; 1431085.0;0.42;-59.88
1780 ; 1432214.0;0.5;-59.35
1780 ; 1433343.0;0.38;-58.04
1780 ; 1434472.0;0.41;-57.2
1780 ; 1435601.0;0.46;-58.16
1780 ; 1436730.0;0.38;-60.74
1780 ; 1437859.0;0.39;-58.97
1780 ; 1438988.0;0.34;-59.8
1780 ; 1440117.0;0.43;-60.69
1780 ; 1441246.0;0.42;-59.26
1780 ; 1442375.0;0.38;-58.31
1780 ; 1443504.0;0.42;-59.56
1780 ; 1444633.0;0.41;-57.99
1780 ; 1445762.0;0.4;-60.58
1780 ; 1446891.0;0.38;-59.68
1780 ; 1448020.0;0.37;-59.74
1780 ; 1449150.0;0.42;-57.9
1780 ; 1450278.0;0.34;-59.29
1780 ; 1451407.0;0.41;-59.07
1780 ; 1452536.0;0.46;-58.29
1780 ; 1453665.0;0.45;-58.06
1780 ; 1454795.0;0.48;-58.68
1780 ; 1455923.0;0.39;-60.03
1780 ; 1457052.0;0.46;-59.97
1780 ; 1458181.0;0.5;-58.81
1780 ; 1459310.0;0.43;-56.75
1780 ; 1460440.0;0.41;-58.49
1780 ; 1461569.0;0.46;-59.39
1780 ; 1462698.0;0.42;-59.45
1780 ; 1463827.0;0.48;-58.89
1780 ; 1464956.0;0.37;-58.05
1780 ; 1466085.0;0.45;-59.52
1780 ; 1467214.0;0.46;-60.15
1780 ; 1468343.0;0.45;-60.05
1780 ; 1469472.0;0.45;-57.74
1780 ; 1470601.0;0.46;-58.36
1780 ; 1471730.0;0.43;-60.8
1780 ; 1472859.0;0.42;-58.29
1780 ; 1473988.0;0.48;-58.08
1780 ; 1475117.0;0.34;-60.02
1780 ; 1476246.0;0.39;-57.93
1780 ; 1477375.0;0.43;-59.32
1780 ; 1478504.0;0.44;-59.77
1780 ; 1479633.0;0.38;-59.34
1780 ; 1480762.0;0.36;-59.58
1780 ; 1481891.0;0.41;-57.97
1780 ; 1483020.0;0.39;-58.44
1780 ; 1484149.0;0.39;-59.31
1780 ; 1485278.0;0.38;-59.58
1780 ; 1486407.0;0.39;-57.26
1780 ; 1487536.0;0.39;-58.34
1780 ; 1488665.0;0.44;-59.49
1780 ; 1489794.0;0.41;-60.18
1780 ; 1490923.0;0.47;-60.06
1780 ; 1492052.0;0.46;-60.41
1780 ; 1493181.0;0.38;-59.82
1780 ; 1494311.0;0.42;-57.97
1780 ; 1495439.0;0.39;-57.77
1780 ; 1496568.0;0.44;-58.18
1780 ; 1497697.0;0.39;-59.27
1780 ; 1498826.0;0.41;-58.37
1780 ; 1499955.0;0.4;-60.09
1780 ; 1501084.0;0.42;-60.14
1780 ; 1502213.0;0.41;-60.83
1780 ; 1503342.0;0.47;-58.42
1780 ; 1504471.0;0.41;-58.96
1780 ; 1505600.0;0.37;-59.81
1780 ; 1506729.0;0.38;-60.46
1780 ; 1507858.0;0.43;-58.55
1780 ; 1508987.0;0.43;-58.73
1780 ; 1510116.0;0.38;-59.54
1780 ; 1511245.0;0.45;-56.97
1780 ; 1512374.0;0.37;-58.75
1780 ; 1513503.0;0.45;-58.9
1780 ; 1514632.0;0.43;-58.6
1780 ; 1515761.0;0.43;-60.98
1780 ; 1516890.0;0.38;-59.05
1780 ; 1518019.0;0.41;-58.58
1780 ; 1519148.0;0.38;-59.82
1780 ; 1520277.0;0.44;-59.81
1780 ; 1521406.0;0.43;-60.79
1780 ; 1522535.0;0.4;-58.29
1780 ; 1523664.0;0.47;-60.56
1780 ; 1524793.0;0.42;-60.33
1780 ; 1525922.0;0.45;-59.61
1780 ; 1527051.0;0.42;-58.74
1780 ; 1528180.0;0.45;-60.98
1780 ; 1529309.0;0.44;-58.14
1780 ; 1530438.0;0.42;-60.22
1780 ; 1531567.0;0.36;-59.05
1780 ; 1532696.0;0.41;-58.49
1780 ; 1533825.0;0.4;-60.35
1780 ; 1534954.0;0.41;-59.8
1780 ; 1536083.0;0.4;-58.77
1780 ; 1537212.0;0.38;-59.25
1780 ; 1538341.0;0.38;-58.08
1780 ; 1539470.0;0.4;-59.94
1780 ; 1540599.0;0.41;-57.04
1780 ; 1541728.0;0.38;-58.79
1780 ; 1542857.0;0.44;-58.88
1780 ; 1543986.0;0.4;-58.82
1780 ; 1545116.0;0.39;-59.79
1780 ; 1546244.0;0.5;-59.83
1780 ; 1547373.0;0.44;-59.91
1780 ; 1548502.0;0.38;-59.92
1780 ; 1549631.0;0.4;-58.22
1780 ; 1550760.0;0.42;-59.23
1780 ; 1551889.0;0.39;-56.91
1780 ; 1553018.0;0.39;-58.09
1780 ; 1554147.0;0.35;-57.9
1780 ; 1555276.0;0.33;-58.94
1780 ; 1556405.0;0.4;-59.39
1780 ; 1557534.0;0.41;-60.15
1780 ; 1558663.0;0.41;-59.68
